url,isAlive
hardmusica.pt,true
healthfolk.net,true
terra.com.br,true
wordpress.com,true
cm-vianadoalentejo.pt,false
joanadalila.blogspot.com,false
sementesdasestrelas.com.br,false
ma-schamba.com,true
cronicasdapeste.blogspot.com,true
muitacautela.blogspot.com,true
chathamhouse.org.uk,true
memoriavirtual.net,true
libertyfund.org,true
dianademeridor.blogspot.com,true
grifoplanante.blogspot.pt,true
foreignaffairs.com,true
pauparatodaaobra.blogspot.com,true
duascidades.blogspot.com,true
terrasdocarmo.blogspot.com,false
cafe-portugal.blogspot.com,true
tempoquepassa.blogspot.com,true
vitor-rodrigues.com,true
freguesiadealcacovas.pt,false
ofuturopresente.blogspot.com,true
planetaspolitik.blogspot.com,true
homem-ao-mar.blogspot.com,true
asicso.com,false
nocturno-la.blogspot.com,false
o-calor-humano.blogspot.com,true
monarquico.blogspot.com,true
faccioso.blogspot.com,true
blogsome.com,true
ventosueste.blogspot.com,true
realbeiralitoral.blogspot.com,true
costarochosa.blogspot.com,true
multipublicacoes.pt,true
mne.gov.pt,false
jordan8.net,false
ajal.pt,false
cps.org.uk,true
imperiobrasileiro-rs.blogspot.com,true
independent.org,true
ilhas.blogspot.com,true
despolemico.blogspot.com,true
anortedealvalade.blogspot.com,true
officelounging.blogspot.com,true
liberation.fr,true
clubederelacoesinternacionais.blogspot.com,true
observatoriopolitico.pt,true
oconsertodasnacoes.blogspot.com,true
diariodigital.pt,false
deobazaar.com,true
sedes.pt,true
tnr.com,true
acabado.blogspot.com,true
divina-a-comedia.blogspot.pt,true
lvtarrytown.org,true
impensavel.blogspot.com,true
maisevora.blogspot.com,false
politikae.blogspot.com,true
correiomanha.pt,true
real-abranches.blogspot.com,true
range-o-dente.blogspot.com,true
cavernaobscura.blogspot.pt,true
thegift.pt,true
vida-das-coisas.blogspot.com,true
kropotkine.blogspot.com,true
causa-nossa.blogspot.com,true
joaomongeferreira.blogspot.com,true
slowbusynestsnowfuzzyrest.blogspot.com,true
etudogentemorta.com,false
grandmonde.blogspot.com,true
queijariadealcacovas.com,false
geracao-rasca.blogspot.com,true
courrierinternational.com,true
brunogarschagen.com,true
people-press.org,true
espectadorinteressado.blogspot.com,true
esplendor-na-relva.blogspot.com,true
naante-camara.blogspot.com,true
como-as-mares.blogspot.com,true
clix.pt,true
estrangeirodeavintes.blogspot.com,true
economiafinancas.com,true
christinedayonline.com,true
lexico-familiar.blogspot.com,true
visao.pt,true
mourah.com,true
letsplayscp.blogspot.pt,true
oprofano.blogspot.com,true
sorumbatico.blogspot.com,true
osangueleonino.blogspot.com,true
preletrado.blogspot.com,false
causaliberal.net,true
celineoutlet.us,false
weblog.com.pt,true
margensdeerro.blogspot.com,true
lefigaro.fr,true
centraldascuriosidade.blogspot.com,true
reverentia-lusa.blogspot.com,true
casarealportuguesa.org,false
ogovernodosmortos.blogspot.pt,true
wwwmeditacaonapastelaria.blogspot.pt,true
aventar.eu,true
cousasliberaes.com,false
presepiocomvistaparaocanal.blogspot.com,true
aljazeera.net,true
nortadas.blogspot.com,true
idl.pt,true
monarquiaportuguesa.net,false
pauloquerido.net,false
adsensum.blogspot.com,true
twospots.com,true
acortenaaldeia.blogspot.pt,true
duas-ou-tres.blogspot.com,true
negocios.pt,true
portugalio.com,true
daliteratura.blogspot.com,true
podesmandar.blogspot.com,true
rubyrose.com.ua,true
mike-desconversa.blogspot.com,true
cortex-frontal.blogspot.com,true
sportingviana.blogspot.com,true
claudiotellez.org,true
indekx.com,false
rayviolet.blogspot.com,true
in-direita.blogspot.com,true
iiss.org,false
abrupto.blogspot.com,true
dissentmagazine.org,false
trafficbot.uk,true
levezaliedson.blogspot.com,true
herdade-da-mata.com,true
f-se.blogspot.com,true
theamericanscholar.org,true
o-reaccionario.blogspot.com,true
nonas-nonas.blogspot.com,true
ecletico.blogspot.com,true
revistarisco.pt,true
ultimoreduto.blogspot.com,false
isi.org,true
brasil-americadosul.blogspot.com,true
atascadotijoao.blogspot.com,true
parafrasefacil.blogspot.com,true
li.com,true
causareal.pt,true
observador.pt,true
almaviva.blogspot.com,true
oportugalfuturo.blogspot.com,true
jemantiaindrai.blogspot.com,true
varandasdomontado.blogspot.pt,true
blogoparcial.blogspot.com,true
idn.gov.pt,true
temos-que-falar.blogspot.com,true
700milhoes.blogspot.com,true
de-si-para-si.blogspot.com,true
classepolitica.blogspot.com,true
antoniotadeia.com,true
tralapraki.blogspot.com,true
interaccao.com,false
fco.gov.uk,true
utl.pt,false
bandarra-bandurra.blogspot.com,true
netbynet.ru,true
amonarquiadonorte.blogspot.com,true
the-american-interest.com,true
joaopedrodias.net,false
expresso.pt,true
avozportalegrense.blogspot.com,true
transparency.org,true
olhardireito.blogspot.com,true
umbloguedocaracas.blogspot.com,true
passaleao.blogspot.com,true
textospra.blogspot.com,true
velcrodesign.com,true
certasdivergencias.blogspot.com,true
oblogdoestevao.blogspot.com,true
farmaciadeservico.com,true
iea.org.uk,true
homocivicus.blogspot.com,true
diarioeconomico.com,true
thoughtinchaos.blogspot.com,true
bibliotecariodebabel.com,true
carnegieendowment.org,true
eleitorxis.blogspot.com,true
knowledgereignssupreme.blogspot.pt,true
timoteoshel.blogspot.com,true
aninhassaberviver.blogspot.com,true
wehavekaosinthegarden.blogspot.pt,true
michaelseufert.com,true
bxalentejo.blogspot.com,true
ocabecadecao.blogspot.pt,true
atascadocherba.com,true
jardinseparquesdeportugal.blogspot.com,true
povazanphotography.com,true
hrportugal.pt,true
prospect-magazine.co.uk,true
fogotabrase.blogspot.com,true
unidos-com-bengalinha.blogspot.com,true
maisactual.blogspot.com,true
setegrausnegativos.blogspot.co.uk,true
largodasalteracoes.blogspot.com,true
democraciaportuguesa.org,true
vianadoalentejo.blogspot.com,true
kate-spadeoutlet.com.co,false
ipri.pt,true
blueloungecafe.blogspot.com,true
nucleomonarquicoabrantes.blogspot.com,false
blogluzevida.blogspot.com,true
pleitosapostilas.blogspot.com,true
escondo-mealuzdasestrelas.blogspot.com,true
comquemsporting.blogspot.pt,true
criativemo-nos.blogspot.com,true
ocanhoto.blogspot.com,true
talents.fr,true
telegraph.co.uk,true
automonitor.pt,true
vodka-atonito.blogspot.com,true
realistas.org,true
grandelojadoqueijolimiano.blogspot.com,true
aquientrenos.blogspot.com,true
5dias.net,true
jovensdorestelo.blogspot.com,true
sathyasai.org.br,true
contra-a-corrente.blogspot.com,true
meninamarota.blogspot.com,true
avenida-liberdade.blogspot.com,true
matria-minha.blogspot.com,true
coachfactoryoutlet-online.eu.com,false
noblesseetroyautes.com,true
cocanha.blogspot.com,true
corporacoes.blogspot.com,true
arvoresdespidas.blogspot.com,true
theportugueseeconomy.blogspot.com,true
terapiadoriso.pt,true
claudio-carvalho.com,true
lisboasos.blogspot.com,true
lisboa-telaviv.blogspot.com,true
ionline.pt,true
blog-de-causas.blogspot.com,true
espacohistorico.blogspot.com,true
casasnocampo.net,true
scalaregia.blogspot.com,true
aspirinab.com,true
filhosdesalo.blogspot.com,true
cenicoamadoralcacovas.blogspot.pt,true
proa-ao-mar.blogspot.pt,true
vizinho.blogspot.com,true
caocomotu.net,false
ladroesdebicicletas.blogspot.com,true
reinadodecarlosii.blogspot.com,true
royal-portraits.blogspot.com,true
vousair.com,true
avenidacentral.blogspot.com,true
wilsoncenter.org,true
democracyjournal.org,true
seraqueosanjostemsexo.blogspot.com,true
larafrancoblog.blogspot.pt,true
oscarvalhosdoparaiso.blogspot.com,true
combustoes.blogspot.com,true
araduca.blogspot.com,true
neuroniocriativo.pt,true
fimisterra.blogspot.com,true
malomil.blogspot.pt,true
politico.com,true
charneca-da-peralva.blogspot.com,true
asvicentinasdebraganza.blogspot.com,true
aagora.blogspot.com,true
thepiratebay.org,true
voarpreciso.blogspot.com,true
tribuna-leonina.com,true
newcriterion.com,true
terramae.pt,true
semanarioeconomico.com,false
tempocontado.blogspot.pt,true
publico.pt,true
viriatos.blogspot.com,true
mentesdespertas.blogspot.com,true
i-looked.blogspot.com,true
oregabofe.blogspot.com,true
worldsecuritynetwork.com,true
prosimetron.blogspot.com,true
omelhoralentejodomundo.blogspot.com,true
arviciado.blogspot.com,false
bmeia.gv.at,true
celestialvoicesinc.com,true
barbeariaideal.blogspot.com,true
aterceiranoite.org,true
rayviolet2.blogspot.com,true
matermatuta.blogspot.com,true
cachimbodemagritte.com,true
iwpr.net,true
joshuaquim7.blogspot.com,true
nafarricos.blogspot.com,true
nikecortez.us.com,false
artvinyl.com,true
andancasmedievais.blogspot.com,true
solaresdeportugal.pt,true
hoover.org,true
dmkrt.blogspot.com,true
almas-mortas.blogspot.com,true
escreveretriste.com,false
arrastao.org,true
quadrant.org.au,true
biz.ly,true
codfishwaters.com,true
casalmisterio.com,true
mastersofthespiritworld.com,true
a-leiseca.blogspot.com,true
dn.pt,true
imperiodadescrenca.blogspot.com,false
the-american-times.com,false
courrierinternacional.com.pt,false
alamedadigital.com.pt,true
chezgeorgesand.blogspot.com,true
khoura.blogspot.com,true
tsf.pt,true
lusa.pt,false
acampanhapermanente.blogspot.com,true
geovisites.com,true
madmimi.com,true
sargacal.com,true
ipsnews.net,true
a-terceira-via.blogspot.com,true
leonino.pt,true
companhiademocambique.blogspot.com,true
blasfemias.net,true
mycanal.fr,true
bostonreview.net,true
vieiracalado-poesia.blogspot.com,true
aoutravarinhamagica.blogspot.com,true
alcacovasatleticoclube.blogspot.pt,true
lobidocha.com,true
deli-tachi.com,false
huishoujinyan.com,true
nokiafree.org,true
cncnews.cn,true
wxbkw.com,true
jccxdq.com,true
taihaikj.com,true
qwsy.com,true
camilleensuede.com,true
hanzify.org,true
lxdbw.com,true
casaricalux.com,true
kanshu.com,false
leodoss.com,true
sylfmy.com,true
bgjck.com,true
qlmyxxjpx.com,true
rg473.com,false
chxyq.com,true
jvmebo.live,true
aqxinyu.com,true
tadu.com,true
0871.cm,true
ctsbw.com,false
rfd08.com,true
zhaoxiaoshuo.com,false
qidian.com,true
fashion-bar.info,true
baic.gov.cn,false
158153.com,false
b2cpm.com,true
78.cn,true
pku.edu.cn,true
ygbeibei.com,false
china-ef.com,true
philosophersnet.com,false
sputniknews.cn,true
hbhyhl.cn,true
meishitui.com,true
doucha.com,true
davidregantile.com,true
chlin.com.tw,true
rrfrr.xyz,true
wutaiquan.cn,true
tujia.com,true
snaapa.com,false
bensusuancaiyu.com,true
yukeyb.com,false
nanhudao.cn,false
mersadweb.com,true
baidajob.com,true
fzboat.com,true
asmm.gov.cn,true
bodytofoots.com,true
125visa.com,true
3000.com,true
iimedia.cn,true
91banse.net,true
txooo.com,true
sina.cn,true
feihuo.com,true
hiapk.com,true
bjxfj.gov.cn,false
yoyo179.com,true
shengze.cn,true
te.com.cn,true
mipang.com,true
sinanet.com,false
tiyuxiu.com,true
djtjz.com,true
shanzhuyu.com.cn,true
xysuye.com,true
hawbdt.com,true
gzfttm.icu,true
taobaowangmall.com,true
51nb.com,true
kedoujixie.com,true
jbbaidu.com,true
daguanyaji.com,true
sz0796.com,true
fengone.com,true
tzomeu.live,true
haogongzhang.com,true
cs.com.cn,true
everytown.info,true
cwtpde.live,true
msdnwebcast.com.cn,true
hakhly.com,true
iseeyu.com,true
honey-web.com,true
cma.cn,false
zcmimsz.com,true
qxkp.net,false
luomilaide.com,true
wxjlsbkj.com,true
chinazpsjz.com,true
36mcp.com,true
iso-medical.com.cn,true
ett-cn.com,true
yingbaguoji.com,true
ilovematlab.cn,true
tmtpost.com,true
yuchuxiang518.com,true
360.com,true
baiyouyuan1688.com,true
wobangzhao.com,false
tsguanghua.com,true
udtpip.live,true
cpjirui.com,false
0791jr.com,true
meidebi.com,true
ufimix.com,true
yuyang-zh.com,true
31siwang.com,true
zwijsr.live,true
motie.com,true
noproblemionbalance.com,true
zjxq.cn,true
soku.com,false
hezhongkonggu.com,true
98tc.net,true
ctbuildingimages.com,true
china.com,true
360.cn,true
razjva.icu,true
yuanlin001.com,true
bordercollie.cn,true
xxldy.com,true
zafirptc.com,true
0577ye.com,false
dailot.com,true
yiercm.com,true
czsxhmy.com,true
wanshifu.com,true
cnki.net,true
yigouf.com,true
6.cn,true
knet.cn,true
lpdtlf.live,true
duba.com,true
0916001.com,true
17k.com,true
ifeng.com,true
grimwilkins.com,true
zjsis.com,true
mbiecl.com,true
amberedusz.com,true
zdx.app,false
roberttetlow.com,true
artron.net,true
panguso.com,false
jianfengtex.com,true
zcmind.com,true
hongniang.com,true
010es.cn,true
114la.com,true
examw.com,true
zentlkvl-web-02.cloudapp.net,true
kjcbo.com,false
srfmk.com,true
faloo.com,true
unipus.cn,false
chineseinvegas.com,true
findbeaner.org,true
atsec.cn,true
1kaishi.com,true
twtrkj.cn,false
univs.cn,false
10086.win,true
ft.fan,true
sosoled.com,true
balitravelholiday.com,false
21hor.com,true
juejin.im,true
jshms.net.cn,true
tpcaix.tw,true
yelinmall.cn,true
dji.com,true
hzxintong.com,true
zqbckuw.com.cn,true
longfeng021.net,true
xm98.com,true
jkdiban.com,false
espruino.cn,true
wxdzs.net,true
afwsale.com,false
meb.com,true
51dkq.com,true
571r3.com,true
ga8a.com,true
xrhxhb.com,true
xmude.com,true
790598.live,true
ichangjia.com,true
dashuyoule.com,true
hzjsw.net,true
newdu.com,true
77wenku.com,true
360book.com,false
dqzdhw.com,true
wbiao.cn,true
maxlaw.cn,true
yijuzhe.com,true
hxd86235757.com,false
cmwy56.com,true
terrylynnmeyer.com,true
virscan.org,true
zhufuyudaquan.cn,true
haljl.com,true
360shouji.com,true
koensyoukai.com,true
go8go88go8.com,true
chinatago.com,true
mangmin.com,true
lkong.net,false
gshlcy.cn,false
71.cn,true
tarasyalta.com,true
delixi-bj.com,true
vckdim.tw,true
nmghwh.com,true
1v2v3v.com,true
udnbkk.com,true
56.com,true
wx-chunpin.cn,true
dgfmfzp.com,true
ashsn419.com,true
qikan1.cn,true
shangshanyizao.com,true
dayu.com,true
weixinhow.com,true
androidauthority.com,true
westmama.com,true
xac4.com,true
5dada.com,true
it1352.com,true
pytsc.com,true
3gsc.com.cn,true
jihegear.com,true
jike.com,false
getcommunications.co.nz,false
zhongmucaifu.com,false
iwenfeng.cn,true
hongshu.com,true
sdhyyeya.com,true
kitstown.com,true
guancha.cn,true
jlgwyw.org,true
ruikebao.com,true
eggnow.com,true
avbaaz.live,true
woexam.com,true
carxzzc.com,true
www.gov.cn,true
banbijiang.com,true
2030525.live,true
tencentmind.com,false
rakuzen-kakinuma.com,true
jmstar.net,true
cn-kdkj.com,true
wintai.com,true
toysdaily.com,true
rain8.com,true
shinefish.com.tw,true
tencent.com,true
joyopiao.com,true
fobeton.com,true
hidenwealth.com,true
cdhy268.com,true
4756358.live,true
sogou.com,true
bayueju.com,true
lftmab.tw,true
tiancisjj.com,true
cyqingjian.com,false
vircloud.net,true
wn789.com,true
ccpitqd.com,true
w4emo.com,true
95gm.com,true
quanben.vip,true
yx7088.com,true
kekenet.com,true
memphisu.com,true
ws2008.net,true
jingguan.ai,false
niuyou5.com,false
zhangyongmi.cn,true
imsa.cn,true
azzeus.com,false
false10.com,true
jacxw.com,true
917447.live,true
ywknw.cn,true
hao120.cc,false
english.gov.cn,true
trustutn.org,true
44.link,true
bdhytj.com,true
w1ly.com,true
gzxingshilawyer.com,true
bright-lighting.com,true
smtbelt.com,true
lyuepay.com,true
zdmddd.com,true
shuhai.com,true
eda365.com,true
jiaju.com,true
kemic-al.com,true
devildaredmeto.com,true
dchome.net,true
myxsw.com,true
nxliq.tw,false
jiankang.cn,false
sukezhong.com,true
so.com,true
maxthon.cn,true
1jzx.com,false
youku.com,true
huayilighting.com,true
anhui-kuaiji.com,true
duozhuayu.com,false
foopit.com,false
thedapperduo.com,true
rz-industry.com,true
360kuai.com,true
hfcp1188.com,true
su9er.com,false
sm.cn,true
kys.la,false
fanghw.com,true
Sogou.com,true
linji.cn,true
solar56.com,true
chinaren.com,false
bigbaicai.com,true
sltopnews.com,true
gommcc.com,true
gzghdl.com,true
monsterandcritics.com,false
hao123.com,true
hiiibrand.com,true
h-dfa.com,true
hcoupling.com,true
eben.cn,true
quanbenwan.com,true
koufumianbao.com,true
sdu.edu.cn,true
kelantec.com,true
ahsrst.cn,true
lpfp.pt,false
s365w2.com,true
doubanio.com,false
csyhf.com,true
jieqinwang.com,true
youngbrothersjazz.com,false
zhutiexiangtongzhamen.com,true
llriei.icu,true
luolong.gov.cn,true
uuu9.com,true
mzyfz-news.com.cn,false
zhongguojie.org,true
sjsmh.net,true
12321.cn,true
weizhuannet.com,true
theliberal.co.uk,false
sznnlb.com.cn,true
hepsiniizle.com,true
neixiangshequ.cn,true
compunoticias.com,true
ruochu.com,true
27.cn,false
xafc.com,true
belmar-fitness.com,true
imlady.cn,true
ibipnetwork.com,true
anarosas.com,true
zw13.net,false
clcindex.com,true
weathercn.com,false
weather.com.cn,true
snxx.com,true
ruby-china.org,true
0515bdf.com,true
mantidbeetle.com,true
texnet.com.cn,true
c-400.net,true
jrj.com.cn,true
xgame.org.cn,true
kfxds.com,false
cz001.com.cn,true
canlidizi1.com,true
drcbuu.icu,true
thesis4u.com,true
lc0898.com,true
guizhouxw.com,true
etjy.com,true
4399.com,true
sh-zhiren.com,true
allyes.com,false
yizheng.gov.cn,false
qianayingo.com,true
aqfvy.com,false
edutime.net,false
kozmyk.com,false
ynmtzs.com,true
itjuzi.com,true
paranojarecords.com,true
lianyi.com,true
bookso.net,true
baidu.com,false
laifeng.com,false
youdao.com,true
vip31111.com,true
znds.com,true
sunnyheating.com,true
joyulf.com,true
yp.net.cn,false
cnst-pumps.com,true
latticesemi.com,true
dgyifansl.com,false
toutiao.com,true
weinotes.com,true
beony.com,true
langfine.com,true
crhoneymoon.com,true
34ft4485.icu,true
soso.com,true
zfrontier.com,true
douqq.com,true
frugalurbanite.com,false
aijiebiaoshi.com,true
cdlss.com,true
tilidi.com,false
ytyounger365.com,true
chandleryardmaintenance.com,true
123ppp.com,true
soupsquad.com,true
kbv5.com,true
jmwz.net,true
host-bb.com,true
shangjilian.com,false
haosou.com,true
codercto.com,true
honeywell.com,true
topbaas.com,false
loveineurope.com,true
ruijiguanggao.com,true
hexun.com,true
star1990.com,true
adaeve.live,true
0314pq.com,true
zhulang.com,true
lofter.com,true
walterkg.com,true
mygoodspec.com,true
361sport.com,false
tobewh.com,true
hc360.com,true
galeox.com,true
huimingcz.com,true
unsv.com,true
elongstatic.com,false
huxiu.com,true
xuchengfangfu.com,true
1point3acres.com,true
chinaso.com,true
gttitt.com,true
2k2q66.cn,false
ub58.com,true
iqilu.com,true
xinhuanet.com,true
shybcj.com,true
gracg.com,true
ptdtdln.icu,true
bianminwang.com,true
cqtmjz.cn,true
mollyhillig.com,true
gzsshotel.com,true
msweekly.com,false
atgphotos.com,true
5abk.com,true
djLuicidaL.com,true
heiyan.com,true
hmzswl.cn,true
regwow.com,false
yclg.net,true
qulishi.com,true
xizang6.com,true
yunyoujun.cn,true
lff77.com,true
sohu.com,true
7m.com.cn,true
zhoushan.cn,true
lczscq.com,false
360safe.com,false
yitongsteel.cn,true
nonobank.com,false
yzdfyy.com,true
wudaofu532.com,true
cyegd.com,false
bedforavet.com,true
sdwin.cn,true
tarpea.org.tw,true
taexe.com,true
23yue.cn,true
banjuan.org,true
buyuxx.com,false
ting85.com,true
enterdesk.com,true
1006aa.com,true
fncalm.live,true
twmeme.com,true
knewsmart.com,true
livewatchfootball.com,false
cssn.cn,true
ecitic.com,false
gzjiaxiyue.cn,true
spa51.com,true
zbbxrz.tw,true
jiliqizhong.com,false
customs.gov.cn,false
qyftth.com,true
peiyinlianmeng.com,true
24k99.com,true
qpddsq.tw,true
simol.cn,true
yboled.com,true
buyretrotoys.com,true
nellpv.live,true
grpmjm.live,true
073151.com,true
jp1860focuso.fun,false
allfacebookstats.com,true
hit.edu.cn,true
pgst.com.cn,true
ahzyw.com,false
qudong.com,true
17read.com,false
takefoto.cn,true
shandongkaisheng.com,false
fxdefgjc.cn,false
wuzhouds.com,true
52waha.com,true
69xiu.com,true
wz021.net,false
cdstpsxqxx.com,true
qihoo.com,true
lcs-labs.com,true
km.com,true
anzhi.com,true
chezaijianghu.com,true
flightclub.cn,true
nljcf.com,false
dqmlm.cn,true
kiwepublishing.com,false
dianzi6.com,true
163.com,false
kexinyun.org,false
xingfeng.org,true
lvmama.com,true
yingyuwebc.com,false
google.com.hk,true
yuwenkeneiwai.com,false
86jsblp.com,true
dyqcw.com,true
sogoucdn.com,false
aneef.net,true
man-huo.com,false
huanwen.com,false
sofang.com,true
teasoo.com,true
360os.com,false
huihui.cn,false
chinahrd.net,false
banlizhizhao.com,false
shanxidajian.com,false
xshga.com,false
gamersky.com,false
miaoche.com,false
take-ez.com,false
desi2ube.com,false
buyigur.com,false
kaixueya.com,false
xiaoqin.net,false
